ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile,Transcriptions,AlternativeValues
kara1499-14-530-1,,kara1499,14-530,jam,jam,,Malay or other Austronesian loan,visser2021,,true,,,Phonemic,
kara1499-14-610-1,,kara1499,14-610,minggu,minggu,,Malay or other Austronesian loan,visser2021,,true,,,Phonemic,
kara1499-14-620-1,,kara1499,14-620,ahat,ahat,,Malay or other Austronesian loan,visser2021,,true,,,Phonemic,
kara1499-14-620-2,,kara1499,14-620,minggu,minggu,,Malay or other Austronesian loan,visser2021,,true,,,Phonemic,
kara1499-14-630-1,,kara1499,14-630,senen,senen,,Malay or other Austronesian loan,visser2021,,true,,,Phonemic,
kara1499-14-640-1,,kara1499,14-640,selasa,selasa,,Malay or other Austronesian loan,visser2021,,true,,,Phonemic,
kara1499-14-650-1,,kara1499,14-650,roba,roba,,Malay or other Austronesian loan,visser2021,,true,,,Phonemic,
kara1499-14-660-1,,kara1499,14-660,kamis,kamis,,Malay or other Austronesian loan,visser2021,,true,,,Phonemic,
kara1499-14-670-1,,kara1499,14-670,ariemun,ariemun,,Malay or other Austronesian loan,visser2021,,true,,,Phonemic,
kara1499-14-670-2,,kara1499,14-670,jumat,jumat,,Malay or other Austronesian loan,visser2021,,true,,,Phonemic,
kara1499-14-680-1,,kara1499,14-680,sabtu,sabtu,,Malay or other Austronesian loan,visser2021,,true,,,Phonemic,
kara1499-14-710-1,,kara1499,14-710,pak,pak,,,visser2021,,false,,,Phonemic,
kara1499-14-730-1,,kara1499,14-730,tanggon,tanggon,,,visser2021,,false,,,Phonemic,
kara1499-14-780-1,,kara1499,14-780,mosun,mosun,,,visser2021,,false,,,Phonemic,
kara1499-15-210-1,,kara1499,15-210,gawar,gawar,,,visser2021,,false,,,Phonemic,
kara1499-15-220-1,,kara1499,15-220,gawar,gawar,,,visser2021,,false,,,Phonemic,
kara1499-15-220-2,,kara1499,15-220,lauk,lauk,,,visser2021,,false,,,Phonemic,
kara1499-15-250-1,,kara1499,15-250,gawar,gawar,,,visser2021,,false,,,Phonemic,
kara1499-15-260-1,,kara1499,15-260,gawar,gawar,,,visser2021,,false,,,Phonemic,
kara1499-15-310-1,,kara1499,15-310,narasa,narasa,,Malay or other Austronesian loan,visser2021,,true,,,Phonemic,
kara1499-15-350-1,,kara1499,15-350,pen,pen,,,visser2021,,false,,,Phonemic,
kara1499-15-360-1,,kara1499,15-360,sira,sira,,,visser2021,,false,,,Phonemic,
kara1499-15-370-1,,kara1499,15-370,mang,mang,,,visser2021,,false,,,Phonemic,
kara1499-15-380-1,,kara1499,15-380,mor,mor,,,visser2021,,false,,,Phonemic,
kara1499-15-390-1,,kara1499,15-390,pasirwasir,pasirwasir,,,visser2021,,false,,,Phonemic,
kara1499-15-410-1,,kara1499,15-410,ra,ra,,,visser2021,,false,,,Phonemic,
kara1499-15-410-2,,kara1499,15-410,kelua,kelua,,,visser2021,,false,,,Phonemic,
kara1499-15-420-1,,kara1499,15-420,kelua,kelua,,,visser2021,,false,,,Phonemic,
kara1499-15-440-1,,kara1499,15-440,ar,ar,,,visser2021,,false,,,Phonemic,
kara1499-15-440-2,,kara1499,15-440,nun,nun,,,visser2021,,false,,,Phonemic,
kara1499-15-450-1,,kara1499,15-450,laur,laur,,,visser2021,,false,,,Phonemic,
kara1499-15-510-1,,kara1499,15-510,kome,kome,,,visser2021,,false,,,Phonemic,
kara1499-15-510-2,,kara1499,15-510,kona,kona,,,visser2021,,false,,,Phonemic,
kara1499-15-520-1,,kara1499,15-520,kome,kome,,,visser2021,,false,,,Phonemic,
kara1499-15-520-2,,kara1499,15-520,kona,kona,,,visser2021,,false,,,Phonemic,
kara1499-15-550-1,,kara1499,15-550,naunak,naunak,,,visser2021,,false,,,Phonemic,
kara1499-15-550-2,,kara1499,15-550,nawarik,nawarik,,,visser2021,,false,,,Phonemic,
kara1499-15-550-3,,kara1499,15-550,balaok,balaok,,,visser2021,,false,,,Phonemic,
kara1499-15-560-1,,kara1499,15-560,yuolyuol,yuolyuol,,,visser2021,,false,,,Phonemic,
kara1499-15-560-2,,kara1499,15-560,delepdelep,delepdelep,,,visser2021,,false,,,Phonemic,
kara1499-15-570-1,,kara1499,15-570,yuolyuol,yuolyuol,,,visser2021,,false,,,Phonemic,
kara1499-15-620-1,,kara1499,15-620,yuolyuol,yuolyuol,,,visser2021,,false,,,Phonemic,
kara1499-15-640-1,,kara1499,15-640,iriskap,iriskap,,,visser2021,,false,,,Phonemic,
kara1499-15-650-1,,kara1499,15-650,kuskap,kuskap,,,visser2021,,false,,,Phonemic,
kara1499-15-660-1,,kara1499,15-660,kerkap,kerkap,,,visser2021,,false,,,Phonemic,
kara1499-15-670-1,,kara1499,15-670,welenggap,welenggap,,,visser2021,,false,,,Phonemic,
kara1499-15-680-1,,kara1499,15-680,welenggap,welenggap,,,visser2021,,false,,,Phonemic,
kara1499-15-690-1,,kara1499,15-690,baranggap,baranggap,,,visser2021,,false,,,Phonemic,
kara1499-15-710-1,,kara1499,15-710,kosara,kosara,,,visser2021,,false,,,Phonemic,
kara1499-15-712-1,,kara1499,15-712,pulma,pulma,,,visser2021,,false,,,Phonemic,
kara1499-15-720-1,,kara1499,15-720,rasa,rasa,,,visser2021,,false,,,Phonemic,
kara1499-15-740-1,,kara1499,15-740,karan,karan,,,visser2021,,false,,,Phonemic,
kara1499-15-750-1,,kara1499,15-750,kalawen,kalawen,,,visser2021,,false,,,Phonemic,
kara1499-15-760-1,,kara1499,15-760,kasar,kasar,,Malay or other Austronesian loan,visser2021,,true,,,Phonemic,
kara1499-15-780-1,,kara1499,15-780,kang,kang,,,visser2021,,false,,,Phonemic,
kara1499-15-780-2,,kara1499,15-780,belbel,belbel,,,visser2021,,false,,,Phonemic,
kara1499-15-790-1,,kara1499,15-790,karaonggis,karaonggis,,,visser2021,,false,,,Phonemic,
kara1499-15-810-1,,kara1499,15-810,tagier,tagier,,,visser2021,,false,,,Phonemic,
kara1499-15-820-1,,kara1499,15-820,sumsik,sumsik,,,visser2021,,false,,,Phonemic,
kara1499-15-820-2,,kara1499,15-820,suensik,suensik,,,visser2021,,false,,,Phonemic,
kara1499-15-830-1,,kara1499,15-830,kamen,kamen,,,visser2021,,false,,,Phonemic,
kara1499-15-840-1,,kara1499,15-840,kararak,kararak,,,visser2021,,false,,,Phonemic,
kara1499-15-850-1,,kara1499,15-850,lalang,lalang,,,visser2021,,false,,,Phonemic,
kara1499-15-851-1,,kara1499,15-851,lalang,lalang,,,visser2021,,false,,,Phonemic,
kara1499-15-860-1,,kara1499,15-860,lu,lu,,,visser2021,,false,,,Phonemic,
kara1499-15-860-2,,kara1499,15-860,kawes,kawes,,,visser2021,,false,,,Phonemic,
kara1499-15-870-1,,kara1499,15-870,barsi,barsi,,Malay or other Austronesian loan,visser2021,,true,,,Phonemic,
kara1499-15-880-1,,kara1499,15-880,kotur,kotur,,Malay or other Austronesian loan,visser2021,,true,,,Phonemic,
kara1499-16-110-1,,kara1499,16-110,arwa,arwa,,Malay or other Austronesian loan,visser2021,,true,,,Phonemic,
kara1499-16-110-2,,kara1499,16-110,roh,roh,,,visser2021,,false,,,Phonemic,
kara1499-16-180-1,,kara1499,16-180,tanggal,tanggal,,,visser2021,,false,,,Phonemic,
kara1499-16-190-1,,kara1499,16-190,saier,saier,,,visser2021,,false,,,Phonemic,
kara1499-16-230-1,,kara1499,16-230,sanang,sanang,,Malay or other Austronesian loan,visser2021,,true,,,Phonemic,
kara1499-16-250-1,,kara1499,16-250,rap,rap,,,visser2021,,false,,,Phonemic,
kara1499-16-250-2,,kara1499,16-250,komayeki,komayeki,,,visser2021,,false,,,Phonemic,
kara1499-16-290-1,,kara1499,16-290,namusi,namusi,,Malay or other Austronesian loan,visser2021,,true,,,Phonemic,
kara1499-16-300-1,,kara1499,16-300,koup,koup,,,visser2021,,false,,,Phonemic,
kara1499-16-340-1,,kara1499,16-340,namenyasal,namenyasal,,Malay or other Austronesian loan,visser2021,,true,,,Phonemic,
kara1499-16-370-1,,kara1499,16-370,ecua,ecua,,,visser2021,,false,,,Phonemic,
kara1499-16-370-2,,kara1499,16-370,eruap,eruap,,,visser2021,,false,,,Phonemic,
kara1499-16-380-1,,kara1499,16-380,pertam,pertam,,,visser2021,,false,,,Phonemic,
kara1499-16-420-1,,kara1499,16-420,kademor,kademor,,verb,visser2021,,false,,,Phonemic,
kara1499-16-420-2,,kara1499,16-420,bonaras,bonaras,,verb,visser2021,,false,,,Phonemic,
kara1499-16-420-3,,kara1499,16-420,kouran,kouran,,verb,visser2021,,false,,,Phonemic,
kara1499-16-420-4,,kara1499,16-420,kacok,kacok,,verb,visser2021,,false,,,Phonemic,
kara1499-16-420-5,,kara1499,16-420,koewa,koewa,,verb,visser2021,,false,,,Phonemic,
kara1499-16-530-1,,kara1499,16-530,sem,sem,,,visser2021,,false,,,Phonemic,
kara1499-16-620-1,,kara1499,16-620,mau,mau,,Malay or other Austronesian loan,visser2021,,true,,,Phonemic,
kara1499-16-620-2,,kara1499,16-620,lo,lo,,,visser2021,,false,,,Phonemic,
kara1499-16-660-1,,kara1499,16-660,yuor,yuor,,,visser2021,,false,,,Phonemic,
kara1499-16-670-1,,kara1499,16-670,taouk,taouk,,,visser2021,,false,,,Phonemic,
kara1499-16-670-2,,kara1499,16-670,kidi,kidi,,,visser2021,,false,,,Phonemic,
kara1499-16-670-3,,kara1499,16-670,marok,marok,,,visser2021,,false,,,Phonemic,
kara1499-16-710-1,,kara1499,16-710,bes,bes,,,visser2021,,false,,,Phonemic,
kara1499-16-720-1,,kara1499,16-720,ten,ten,,,visser2021,,false,,,Phonemic,
kara1499-16-730-1,,kara1499,16-730,yuor,yuor,,,visser2021,,false,,,Phonemic,
kara1499-16-740-1,,kara1499,16-740,sala,sala,,Malay or other Austronesian loan,visser2021,,true,,,Phonemic,
kara1499-16-760-1,,kara1499,16-760,kasalahan,kasalahan,,Malay or other Austronesian loan,visser2021,,true,,,Phonemic,
kara1499-16-770-1,,kara1499,16-770,kasalahan,kasalahan,,Malay or other Austronesian loan,visser2021,,true,,,Phonemic,
kara1499-16-830-1,,kara1499,16-830,kir,kir,,,visser2021,,false,,,Phonemic,
kara1499-17-130-1,,kara1499,17-130,nafikir,nafikir,,Malay or other Austronesian loan,visser2021,,true,,,Phonemic,
kara1499-17-140-1,,kara1499,17-140,kona,kona,,,visser2021,,false,,,Phonemic,
kara1499-17-140-2,,kara1499,17-140,toni,toni,,,visser2021,,false,,,Phonemic,
kara1499-17-150-1,,kara1499,17-150,parcai,parcai,,,visser2021,,false,,,Phonemic,
kara1499-17-170-1,,kara1499,17-170,gonggin,gonggin,,,visser2021,,false,,,Phonemic,
kara1499-17-220-1,,kara1499,17-220,boda,boda,,Malay or other Austronesian loan,visser2021,,true,,,Phonemic,
kara1499-17-240-1,,kara1499,17-240,belajar,belajar,,Malay or other Austronesian loan,visser2021,,true,,,Phonemic,
kara1499-17-242-1,,kara1499,17-242,belajar,belajar,,Malay or other Austronesian loan,visser2021,,true,,,Phonemic,
kara1499-17-250-1,,kara1499,17-250,ajar,ajar,,Malay or other Austronesian loan,visser2021,,true,,,Phonemic,
kara1499-17-270-1,,kara1499,17-270,guru,guru,,Malay or other Austronesian loan,visser2021,,true,,,Phonemic,
kara1499-17-280-1,,kara1499,17-280,sekola,sekola,,Malay or other Austronesian loan,visser2021,,true,,,Phonemic,
kara1499-17-310-1,,kara1499,17-310,konenen,konenen,,,visser2021,,false,,,Phonemic,
kara1499-17-320-1,,kara1499,17-320,konawaruo,konawaruo,,,visser2021,,false,,,Phonemic,
kara1499-17-340-1,,kara1499,17-340,sir,sir,,,visser2021,,false,,,Phonemic,
kara1499-17-450-1,,kara1499,17-450,parlu,parlu,,Malay or other Austronesian loan,visser2021,,true,,,Phonemic,
kara1499-17-460-1,,kara1499,17-460,gampang,gampang,,Malay or other Austronesian loan,visser2021,,true,,,Phonemic,
kara1499-17-470-1,,kara1499,17-470,susia,susia,,Malay or other Austronesian loan,visser2021,,true,,,Phonemic,
kara1499-17-480-1,,kara1499,17-480,coba,coba,,Malay or other Austronesian loan,visser2021,,true,,,Phonemic,
kara1499-17-490-1,,kara1499,17-490,cara,cara,,Malay or other Austronesian loan,visser2021,,true,,,Phonemic,
kara1499-17-510-1,,kara1499,17-510,ba,ba,,,visser2021,,false,,,Phonemic,
kara1499-17-520-1,,kara1499,17-520,-tenden,-tenden,,,visser2021,,false,,,Phonemic,
kara1499-17-540-1,,kara1499,17-540,ye,ye,,,visser2021,,false,,,Phonemic,
kara1499-17-550-1,,kara1499,17-550,iyo,iyo,,,visser2021,,false,,,Phonemic,
kara1499-17-550-2,,kara1499,17-550,esie,esie,,,visser2021,,false,,,Phonemic,
kara1499-17-560-1,,kara1499,17-560,ge,ge,,,visser2021,,false,,,Phonemic,
kara1499-17-610-1,,kara1499,17-610,tamandi,tamandi,,,visser2021,,false,,,Phonemic,
kara1499-17-620-1,,kara1499,17-620,puraman,puraman,,,visser2021,,false,,,Phonemic,
kara1499-17-630-1,,kara1499,17-630,puraman,puraman,,,visser2021,,false,,,Phonemic,
kara1499-17-640-1,,kara1499,17-640,neba,neba,,,visser2021,,false,,,Phonemic,
kara1499-17-650-1,,kara1499,17-650,yuol tama,yuol tama,,,visser2021,,false,,,Phonemic,
kara1499-17-660-1,,kara1499,17-660,tamatko,tamatko,,,visser2021,,false,,,Phonemic,
kara1499-17-670-1,,kara1499,17-670,tama,tama,,,visser2021,,false,,,Phonemic,
kara1499-17-680-1,,kara1499,17-680,naman,naman,,,visser2021,,false,,,Phonemic,
kara1499-17-690-1,,kara1499,17-690,nenggap,nenggap,,,visser2021,,false,,,Phonemic,
kara1499-18-110-1,,kara1499,18-110,mang,mang,,,visser2021,,false,,,Phonemic,
kara1499-18-120-1,,kara1499,18-120,mirik,mirik,,,visser2021,,false,,,Phonemic,
kara1499-18-120-2,,kara1499,18-120,nanggan,nanggan,,,visser2021,,false,,,Phonemic,
kara1499-18-120-3,,kara1499,18-120,menyanyi,menyanyi,,Malay or other Austronesian loan,visser2021,,true,,,Phonemic,
kara1499-18-130-1,,kara1499,18-130,narabir,narabir,,,visser2021,,false,,,Phonemic,
kara1499-18-130-2,,kara1499,18-130,arekmang,arekmang,,,visser2021,,false,,,Phonemic,
kara1499-18-130-3,,kara1499,18-130,genggueng,genggueng,,,visser2021,,false,,,Phonemic,
kara1499-18-150-1,,kara1499,18-150,noknok,noknok,,,visser2021,,false,,,Phonemic,
kara1499-18-170-1,,kara1499,18-170,wuong,wuong,,,visser2021,,false,,,Phonemic,
kara1499-18-190-1,,kara1499,18-190,ewa,ewa,,,visser2021,,false,,,Phonemic,
kara1499-18-210-1,,kara1499,18-210,garunggarung,garunggarung,,,visser2021,,false,,,Phonemic,
kara1499-18-220-1,,kara1499,18-220,toni,toni,,,visser2021,,false,,,Phonemic,
kara1499-18-220-2,,kara1499,18-220,taruo,taruo,,,visser2021,,false,,,Phonemic,
kara1499-18-221-1,,kara1499,18-221,rer,rer,,,visser2021,,false,,,Phonemic,
kara1499-18-230-1,,kara1499,18-230,nokidak,nokidak,,,visser2021,,false,,,Phonemic,
kara1499-18-240-1,,kara1499,18-240,mang,mang,,,visser2021,,false,,,Phonemic,
kara1499-18-280-1,,kara1499,18-280,in,in,,,visser2021,,false,,,Phonemic,
kara1499-18-310-1,,kara1499,18-310,gerket,gerket,,,visser2021,,false,,,Phonemic,
kara1499-18-320-1,,kara1499,18-320,jawab,jawab,,Malay or other Austronesian loan,visser2021,,true,,,Phonemic,
kara1499-18-350-1,,kara1499,18-350,gerket,gerket,,,visser2021,,false,,,Phonemic,
kara1499-18-350-2,,kara1499,18-350,paning,paning,,,visser2021,,false,,,Phonemic,
kara1499-18-360-1,,kara1499,18-360,janji,janji,,Malay or other Austronesian loan,visser2021,,true,,,Phonemic,
kara1499-18-360-2,,kara1499,18-360,panok,panok,,,visser2021,,false,,,Phonemic,
kara1499-18-370-1,,kara1499,18-370,sukaun ge,sukaun ge,,,visser2021,,false,,,Phonemic,
kara1499-18-410-1,,kara1499,18-410,gonggung,gonggung,,,visser2021,,false,,,Phonemic,
kara1499-18-410-2,,kara1499,18-410,paning,paning,,,visser2021,,false,,,Phonemic,
kara1499-18-420-1,,kara1499,18-420,wolnelebor,wolnelebor,,in a ritual sense,visser2021,,false,,,Phonemic,
kara1499-18-510-1,,kara1499,18-510,natulis,natulis,,Malay or other Austronesian loan,visser2021,,true,,,Phonemic,
kara1499-18-520-1,,kara1499,18-520,nabaca,nabaca,,Malay or other Austronesian loan,visser2021,,true,,,Phonemic,
kara1499-18-560-1,,kara1499,18-560,kortas,kortas,,Malay or other Austronesian loan,visser2021,,true,,,Phonemic,
kara1499-18-610-1,,kara1499,18-610,buk,buk,,Malay or other Austronesian loan,visser2021,,true,,,Phonemic,
kara1499-18-710-1,,kara1499,18-710,wangguwanggus,wangguwanggus,,,visser2021,,false,,,Phonemic,
kara1499-18-720-1,,kara1499,18-720,tiri,tiri,,,visser2021,,false,,,Phonemic,
kara1499-19-160-1,,kara1499,19-160,leng,leng,,,visser2021,,false,,,Phonemic,
kara1499-19-170-1,,kara1499,19-170,kerap,kerap,,,visser2021,,false,,,Phonemic,
kara1499-19-170-2,,kara1499,19-170,tamun,tamun,,,visser2021,,false,,,Phonemic,
kara1499-19-210-1,,kara1499,19-210,umat,umat,,Malay or other Austronesian loan,visser2021,,true,,,Phonemic,
kara1499-19-230-1,,kara1499,19-230,teit-,teit-,,,visser2021,,false,,,Phonemic,
kara1499-19-320-1,,kara1499,19-320,leit,leit,,,visser2021,,false,,,Phonemic,
kara1499-19-330-1,,kara1499,19-330,leit pas,leit pas,,,visser2021,,false,,,Phonemic,
kara1499-19-420-1,,kara1499,19-420,ke,ke,,,visser2021,,false,,,Phonemic,
kara1499-19-450-1,,kara1499,19-450,sirie,sirie,,,visser2021,,false,,,Phonemic,
kara1499-19-450-2,,kara1499,19-450,panok,panok,,,visser2021,,false,,,Phonemic,
kara1499-19-450-3,,kara1499,19-450,okmang,okmang,,,visser2021,,false,,,Phonemic,
kara1499-19-510-1,,kara1499,19-510,lidan,lidan,,,visser2021,,false,,,Phonemic,
kara1499-19-510-2,,kara1499,19-510,sobat,sobat,,,visser2021,,false,,,Phonemic,
kara1499-19-510-3,,kara1499,19-510,taman,taman,,Malay or other Austronesian loan,visser2021,,true,,,Phonemic,
kara1499-19-540-1,,kara1499,19-540,teit-,teit-,,,visser2021,,false,,,Phonemic,
kara1499-19-550-1,,kara1499,19-550,somkabas,somkabas,,,visser2021,,false,,,Phonemic,
kara1499-19-550-2,,kara1499,19-550,sontumkabas,sontumkabas,,,visser2021,,false,,,Phonemic,
kara1499-19-560-1,,kara1499,19-560,tamu,tamu,,Malay or other Austronesian loan,visser2021,,true,,,Phonemic,
kara1499-19-580-1,,kara1499,19-580,rup,rup,,,visser2021,,false,,,Phonemic,
kara1499-19-590-1,,kara1499,19-590,namot,namot,,,visser2021,,false,,,Phonemic,
kara1499-19-610-1,,kara1499,19-610,kalour,kalour,,,visser2021,,false,,,Phonemic,
kara1499-19-620-1,,kara1499,19-620,malawan,malawan,,Malay or other Austronesian loan,visser2021,,true,,,Phonemic,
kara1499-19-620-2,,kara1499,19-620,baku malawan,baku malawan,,Malay or other Austronesian loan,visser2021,,true,,,Phonemic,
kara1499-19-650-1,,kara1499,19-650,koluk,koluk,,,visser2021,,false,,,Phonemic,
kara1499-19-650-2,,kara1499,19-650,nauleluk,nauleluk,,,visser2021,,false,,,Phonemic,
kara1499-20-110-1,,kara1499,20-110,nausair,nausair,,,visser2021,,false,,,Phonemic,
kara1499-20-110-2,,kara1499,20-110,naras,naras,,,visser2021,,false,,,Phonemic,
kara1499-20-220-1,,kara1499,20-220,pabiep,pabiep,,,visser2021,,false,,,Phonemic,
kara1499-20-240-1,,kara1499,20-240,pusir,pusir,,,visser2021,,false,,,Phonemic,
kara1499-20-250-1,,kara1499,20-250,karop,karop,,,visser2021,,false,,,Phonemic,
kara1499-20-260-1,,kara1499,20-260,gala,gala,,,visser2021,,false,,,Phonemic,
kara1499-20-260-2,,kara1499,20-260,posiwosi,posiwosi,,,visser2021,,false,,,Phonemic,
kara1499-20-520-1,,kara1499,20-520,kaling,kaling,,,visser2021,,false,,,Phonemic,
kara1499-20-530-1,,kara1499,20-530,nika,nika,,,visser2021,,false,,,Phonemic,
kara1499-20-530-2,,kara1499,20-530,wien,wien,,,visser2021,,false,,,Phonemic,
kara1499-20-540-1,,kara1499,20-540,hukat,hukat,,,visser2021,,false,,,Phonemic,
kara1499-20-540-2,,kara1499,20-540,suelet,suelet,,,visser2021,,false,,,Phonemic,
kara1499-20-550-1,,kara1499,20-550,fer,fer,,,visser2021,,false,,,Phonemic,
kara1499-20-550-2,,kara1499,20-550,gawar,gawar,,,visser2021,,false,,,Phonemic,
kara1499-20-560-1,,kara1499,20-560,set,set,,,visser2021,,false,,,Phonemic,
kara1499-20-610-1,,kara1499,20-610,sarie,sarie,,,visser2021,,false,,,Phonemic,
kara1499-20-620-1,,kara1499,20-620,saroum,saroum,,,visser2021,,false,,,Phonemic,
kara1499-20-620-2,,kara1499,20-620,sair,sair,,,visser2021,,false,,,Phonemic,
kara1499-20-620-3,,kara1499,20-620,karop,karop,,,visser2021,,false,,,Phonemic,
kara1499-20-630-1,,kara1499,20-630,kotipol,kotipol,,,visser2021,,false,,,Phonemic,
kara1499-21-390-1,,kara1499,21-390,lembaga,lembaga,,Malay or other Austronesian loan,visser2021,,true,,,Phonemic,
kara1499-21-390-2,,kara1499,21-390,pinjara,pinjara,,,visser2021,,false,,,Phonemic,
kara1499-21-510-1,,kara1499,21-510,kuek,kuek,,,visser2021,,false,,,Phonemic,
kara1499-21-510-2,,kara1499,21-510,eksuet,eksuet,,,visser2021,,false,,,Phonemic,
kara1499-21-520-1,,kara1499,21-520,eksuet,eksuet,,,visser2021,,false,,,Phonemic,
kara1499-22-150-1,,kara1499,22-150,sinara,sinara,,,visser2021,,false,,,Phonemic,
kara1499-22-150-2,,kara1499,22-150,saier,saier,,,visser2021,,false,,,Phonemic,
kara1499-22-150-3,,kara1499,22-150,buoksarun,buoksarun,,,visser2021,,false,,,Phonemic,
kara1499-22-160-1,,kara1499,22-160,nasambian,nasambian,,Malay or other Austronesian loan,visser2021,,true,,,Phonemic,
kara1499-22-170-1,,kara1499,22-170,natawar,natawar,,Malay or other Austronesian loan,visser2021,,true,,,Phonemic,
kara1499-22-180-1,,kara1499,22-180,leba,leba,,imam,visser2021,,false,,,Phonemic,
kara1499-22-240-1,,kara1499,22-240,kout,kout,,,visser2021,,false,,,Phonemic,
kara1499-22-350-1,,kara1499,22-350,sietan,sietan,,,visser2021,,false,,,Phonemic,
kara1499-22-420-1,,kara1499,22-420,war,war,,,visser2021,,false,,,Phonemic,
kara1499-22-430-1,,kara1499,22-430,sontum warten,sontum warten,,,visser2021,,false,,,Phonemic,
